game_user_id,install_id,install_time,campaign_id,adset_id,creative_id,channel,country,os,device_model,device_tier,consent_tracking,consent_marketing
player_0574,inst_912938,2024-12-15T16:00:00.000Z,l2m_retarget_us,new_installer_ret,gameplay_boss,meta_ads,TH,ios,iPhone 13,mid,true,true
player_0575,inst_361722,2024-10-08T00:00:00.000Z,l2m_lookalike_jp,new_installer_ret,gacha_reveal,influencer,RU,ios,iPhone 15 Pro,low,true,false
player_0576,inst_119863,2025-01-27T07:00:00.000Z,l2m_brand_global,rpg_interest,cinematic_trailer,unity_ads,KR,ios,iPad Pro 12.9,mid,true,true
player_0577,inst_845799,2025-01-26T23:00:00.000Z,l2m_broad_sea,mmorpg_gamers,guild_war_cg,google_uac,TH,ios,iPhone 14,high,true,true
player_0578,inst_370765,2024-11-12T14:00:00.000Z,l2m_broad_sea,broad_male_25_44,gacha_reveal,google_uac,KR,android,OnePlus 12,low,true,true
player_0579,inst_685069,2024-12-29T12:00:00.000Z,l2m_brand_global,mmorpg_gamers,guild_war_cg,meta_ads,RU,ios,iPad Pro 12.9,mid,false,false
player_0580,inst_822623,2024-10-05T08:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,pvp_highlight,meta_ads,RU,ios,iPhone 15 Pro,mid,true,false
player_0581,inst_632684,2024-11-17T03:00:00.000Z,l2m_lookalike_jp,new_installer_ret,gacha_reveal,google_uac,BR,android,Samsung Galaxy S24,mid,true,true
player_0582,inst_204363,2024-10-07T14:00:00.000Z,l2m_brand_global,high_spender_lal,pvp_highlight,organic,KR,ios,iPhone 13,mid,true,true
player_0583,inst_517265,2025-01-30T23:00:00.000Z,l2m_retarget_us,broad_male_25_44,pvp_highlight,influencer,RU,ios,iPhone 13,high,true,false
player_0584,inst_477685,2024-12-03T06:00:00.000Z,l2m_launch_kr,broad_male_25_44,pvp_highlight,meta_ads,TH,android,Xiaomi 14,mid,true,true
player_0585,inst_878227,2025-01-07T14:00:00.000Z,l2m_brand_global,mmorpg_gamers,gacha_reveal,influencer,US,ios,iPhone 14,high,true,true
player_0586,inst_526936,2024-11-02T12:00:00.000Z,l2m_video_tw,broad_male_25_44,guild_war_cg,unity_ads,JP,android,Xiaomi 14,mid,true,true
player_0587,inst_508351,2024-10-07T09:00:00.000Z,l2m_video_tw,broad_male_25_44,guild_war_cg,unity_ads,TH,ios,iPhone 15 Pro,low,true,true
player_0588,inst_841836,2024-11-26T03:00:00.000Z,l2m_broad_sea,rpg_interest,cinematic_trailer,google_uac,RU,android,Xiaomi 14,low,true,true
player_0589,inst_118267,2024-11-08T17:00:00.000Z,l2m_launch_kr,new_installer_ret,gacha_reveal,google_uac,BR,android,OPPO Find X7,high,true,true
player_0590,inst_854950,2025-01-05T06:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gameplay_boss,unity_ads,TW,android,Xiaomi 14,high,true,false
player_0591,inst_916785,2024-12-19T06:00:00.000Z,l2m_launch_kr,rpg_interest,cinematic_trailer,unity_ads,KR,ios,iPad Pro 12.9,high,false,false
player_0592,inst_682085,2025-01-20T09:00:00.000Z,l2m_launch_kr,mmorpg_gamers,gacha_reveal,google_uac,TH,android,Pixel 8,low,true,true
player_0593,inst_862963,2024-11-29T04:00:00.000Z,l2m_brand_global,rpg_interest,pvp_highlight,influencer,TW,android,Xiaomi 14,low,false,true
player_0594,inst_132898,2025-01-09T06:00:00.000Z,l2m_broad_sea,broad_male_25_44,pvp_highlight,unity_ads,RU,ios,iPad Pro 12.9,mid,true,true
player_0595,inst_294729,2024-12-05T22:00:00.000Z,l2m_broad_sea,new_installer_ret,cinematic_trailer,organic,DE,android,OnePlus 12,low,true,true
player_0596,inst_923357,2024-12-04T05:00:00.000Z,l2m_video_tw,high_spender_lal,cinematic_trailer,unity_ads,KR,android,Pixel 8,low,true,true
player_0597,inst_927821,2024-11-11T03:00:00.000Z,l2m_launch_kr,rpg_interest,guild_war_cg,tiktok,JP,android,OnePlus 12,mid,true,true
player_0598,inst_404718,2024-11-06T05:00:00.000Z,l2m_broad_sea,broad_male_25_44,pvp_highlight,google_uac,US,android,Xiaomi 14,high,true,true
player_0599,inst_900331,2024-12-28T15:00:00.000Z,l2m_video_tw,rpg_interest,guild_war_cg,meta_ads,JP,android,Xiaomi 14,high,true,true
player_0600,inst_425774,2024-11-06T05:00:00.000Z,l2m_video_tw,new_installer_ret,gacha_reveal,meta_ads,TH,android,OnePlus 12,low,true,true
player_0601,inst_838087,2025-01-13T03:00:00.000Z,l2m_broad_sea,rpg_interest,gameplay_boss,meta_ads,JP,ios,iPad Pro 12.9,mid,true,true
player_0602,inst_299113,2024-10-02T03:00:00.000Z,l2m_broad_sea,rpg_interest,gacha_reveal,tiktok,TH,ios,iPhone 14,mid,true,true
player_0603,inst_304120,2025-01-02T17:00:00.000Z,l2m_video_tw,mmorpg_gamers,pvp_highlight,organic,DE,android,Pixel 8,mid,true,true
player_0604,inst_354969,2024-11-13T08:00:00.000Z,l2m_broad_sea,broad_male_25_44,gacha_reveal,organic,JP,ios,iPhone 14,mid,true,false
player_0605,inst_514170,2024-10-16T09:00:00.000Z,l2m_broad_sea,broad_male_25_44,gameplay_boss,influencer,TH,android,OPPO Find X7,low,false,false
player_0606,inst_273223,2025-01-19T02:00:00.000Z,l2m_brand_global,new_installer_ret,guild_war_cg,organic,JP,android,Samsung Galaxy S24,high,true,true
player_0607,inst_107775,2025-01-21T14:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gacha_reveal,organic,US,android,OPPO Find X7,mid,true,true
player_0608,inst_971259,2025-01-10T08:00:00.000Z,l2m_retarget_us,broad_male_25_44,guild_war_cg,influencer,RU,android,OnePlus 12,high,true,true
player_0609,inst_340648,2025-01-06T17:00:00.000Z,l2m_brand_global,broad_male_25_44,gacha_reveal,unity_ads,DE,android,Samsung Galaxy S24,high,true,false
player_0610,inst_190080,2025-01-26T15:00:00.000Z,l2m_retarget_us,new_installer_ret,cinematic_trailer,influencer,KR,ios,iPhone 15 Pro,high,true,true
player_0611,inst_336700,2024-11-12T09:00:00.000Z,l2m_retarget_us,high_spender_lal,gacha_reveal,unity_ads,KR,ios,iPhone 13,mid,true,true
player_0612,inst_455910,2024-11-07T01:00:00.000Z,l2m_broad_sea,high_spender_lal,guild_war_cg,influencer,KR,ios,iPhone 15 Pro,mid,true,true
player_0613,inst_750399,2024-12-19T13:00:00.000Z,l2m_brand_global,high_spender_lal,gameplay_boss,meta_ads,US,android,Xiaomi 14,high,false,true
player_0614,inst_514265,2024-12-12T19:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gacha_reveal,meta_ads,RU,android,Samsung Galaxy S24,low,false,false
player_0615,inst_235751,2024-11-11T20:00:00.000Z,l2m_launch_kr,rpg_interest,gacha_reveal,organic,DE,ios,iPhone 15 Pro,low,true,false
player_0616,inst_172911,2024-10-03T17:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gameplay_boss,unity_ads,KR,ios,iPhone 13,high,true,true
player_0617,inst_855194,2024-12-10T05:00:00.000Z,l2m_brand_global,broad_male_25_44,gacha_reveal,influencer,RU,android,Xiaomi 14,low,true,true
player_0618,inst_415668,2024-11-26T06:00:00.000Z,l2m_brand_global,high_spender_lal,guild_war_cg,meta_ads,BR,android,Pixel 8,low,true,true
player_0619,inst_254228,2024-11-09T06:00:00.000Z,l2m_launch_kr,new_installer_ret,cinematic_trailer,meta_ads,KR,android,OnePlus 12,low,true,true
player_0620,inst_433103,2024-11-07T08:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gacha_reveal,google_uac,DE,ios,iPhone 15 Pro,mid,true,true
player_0621,inst_222493,2024-11-10T15:00:00.000Z,l2m_broad_sea,new_installer_ret,pvp_highlight,organic,BR,android,Pixel 8,high,true,false
player_0622,inst_523254,2025-01-15T18:00:00.000Z,l2m_launch_kr,mmorpg_gamers,gameplay_boss,tiktok,JP,ios,iPhone 13,mid,false,true
player_0623,inst_995832,2025-01-14T02:00:00.000Z,l2m_retarget_us,high_spender_lal,gacha_reveal,meta_ads,RU,android,Pixel 8,high,true,true
player_0624,inst_114320,2024-11-06T18:00:00.000Z,l2m_broad_sea,rpg_interest,guild_war_cg,unity_ads,RU,ios,iPhone 14,high,true,true
player_0625,inst_180038,2024-11-16T22:00:00.000Z,l2m_video_tw,broad_male_25_44,pvp_highlight,tiktok,TW,android,OPPO Find X7,high,true,true
player_0626,inst_420135,2024-11-25T01:00:00.000Z,l2m_broad_sea,high_spender_lal,gameplay_boss,tiktok,US,android,Pixel 8,mid,false,true
player_0627,inst_801352,2024-10-29T20:00:00.000Z,l2m_broad_sea,rpg_interest,pvp_highlight,tiktok,KR,android,Pixel 8,mid,true,true
player_0628,inst_594675,2024-11-14T06:00:00.000Z,l2m_video_tw,new_installer_ret,cinematic_trailer,tiktok,TW,android,OPPO Find X7,high,false,true
player_0629,inst_156987,2024-10-22T02:00:00.000Z,l2m_retarget_us,high_spender_lal,guild_war_cg,google_uac,JP,android,OPPO Find X7,low,true,true
player_0630,inst_732900,2024-10-26T07:00:00.000Z,l2m_launch_kr,new_installer_ret,guild_war_cg,meta_ads,TW,ios,iPhone 15 Pro,high,true,true
player_0631,inst_175178,2024-11-19T02:00:00.000Z,l2m_brand_global,broad_male_25_44,guild_war_cg,meta_ads,DE,android,Samsung Galaxy S24,high,true,false
player_0632,inst_505807,2025-01-10T02:00:00.000Z,l2m_retarget_us,rpg_interest,guild_war_cg,tiktok,JP,ios,iPhone 15 Pro,mid,false,true
player_0633,inst_108584,2024-11-02T20:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gameplay_boss,influencer,TW,android,Samsung Galaxy S24,low,true,false
player_0634,inst_650347,2024-10-11T00:00:00.000Z,l2m_broad_sea,new_installer_ret,pvp_highlight,influencer,TW,android,Samsung Galaxy S24,high,true,true
player_0635,inst_248112,2024-12-09T03:00:00.000Z,l2m_brand_global,rpg_interest,guild_war_cg,organic,TH,ios,iPhone 15 Pro,mid,true,true
player_0636,inst_651173,2025-01-29T08:00:00.000Z,l2m_brand_global,rpg_interest,guild_war_cg,google_uac,DE,ios,iPhone 15 Pro,mid,true,true
player_0637,inst_821934,2024-10-25T18:00:00.000Z,l2m_video_tw,broad_male_25_44,guild_war_cg,organic,TH,ios,iPhone 15 Pro,low,true,true
player_0638,inst_194386,2024-11-22T06:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,cinematic_trailer,tiktok,TW,android,OnePlus 12,low,true,true
player_0639,inst_133507,2025-01-24T23:00:00.000Z,l2m_video_tw,broad_male_25_44,pvp_highlight,organic,TH,android,Xiaomi 14,low,true,false
player_0640,inst_894433,2025-01-12T14:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,pvp_highlight,organic,DE,ios,iPad Pro 12.9,mid,true,true
player_0641,inst_763383,2024-11-21T22:00:00.000Z,l2m_retarget_us,high_spender_lal,gacha_reveal,influencer,RU,ios,iPad Pro 12.9,high,true,true
player_0642,inst_192559,2024-10-06T00:00:00.000Z,l2m_broad_sea,new_installer_ret,guild_war_cg,tiktok,JP,ios,iPhone 13,mid,true,false
player_0643,inst_238181,2024-10-18T06:00:00.000Z,l2m_broad_sea,high_spender_lal,pvp_highlight,meta_ads,KR,ios,iPhone 15 Pro,mid,false,true
player_0644,inst_107673,2024-10-17T15:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gacha_reveal,google_uac,RU,ios,iPad Pro 12.9,mid,false,true
player_0645,inst_901857,2024-12-31T12:00:00.000Z,l2m_retarget_us,rpg_interest,cinematic_trailer,meta_ads,BR,android,OnePlus 12,high,true,false
player_0646,inst_191301,2024-12-27T22:00:00.000Z,l2m_launch_kr,broad_male_25_44,pvp_highlight,unity_ads,DE,ios,iPhone 15 Pro,low,true,true
player_0647,inst_667636,2024-11-19T05:00:00.000Z,l2m_retarget_us,high_spender_lal,gameplay_boss,meta_ads,JP,android,Pixel 8,high,true,true
player_0648,inst_297451,2024-10-21T10:00:00.000Z,l2m_retarget_us,rpg_interest,cinematic_trailer,influencer,KR,ios,iPad Pro 12.9,high,true,true
player_0649,inst_594560,2024-11-03T05:00:00.000Z,l2m_lookalike_jp,rpg_interest,pvp_highlight,organic,KR,ios,iPhone 13,high,true,true
player_0650,inst_543123,2024-10-14T07:00:00.000Z,l2m_launch_kr,rpg_interest,gameplay_boss,organic,TW,ios,iPad Pro 12.9,low,true,true
player_0651,inst_716926,2024-11-16T11:00:00.000Z,l2m_video_tw,broad_male_25_44,gacha_reveal,google_uac,KR,ios,iPhone 15 Pro,mid,false,true
player_0652,inst_742836,2024-10-20T04:00:00.000Z,l2m_lookalike_jp,high_spender_lal,gameplay_boss,meta_ads,TW,android,Samsung Galaxy S24,mid,true,true
player_0653,inst_166083,2025-01-29T16:00:00.000Z,l2m_launch_kr,rpg_interest,gameplay_boss,google_uac,TW,android,OnePlus 12,mid,true,true
player_0654,inst_380265,2025-01-24T16:00:00.000Z,l2m_video_tw,broad_male_25_44,guild_war_cg,tiktok,JP,android,Pixel 8,mid,true,true
player_0655,inst_161327,2024-11-23T22:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gameplay_boss,unity_ads,DE,ios,iPad Pro 12.9,mid,false,true
player_0656,inst_601266,2025-01-10T12:00:00.000Z,l2m_brand_global,broad_male_25_44,cinematic_trailer,tiktok,KR,ios,iPad Pro 12.9,mid,true,true
player_0657,inst_735128,2024-11-12T14:00:00.000Z,l2m_video_tw,broad_male_25_44,gameplay_boss,organic,KR,android,Xiaomi 14,high,true,false
player_0658,inst_134900,2024-12-05T06:00:00.000Z,l2m_video_tw,rpg_interest,gacha_reveal,influencer,TH,ios,iPhone 13,low,true,true
player_0659,inst_791240,2024-10-15T15:00:00.000Z,l2m_lookalike_jp,high_spender_lal,gacha_reveal,meta_ads,TH,android,Samsung Galaxy S24,low,false,true
player_0660,inst_137378,2024-10-24T06:00:00.000Z,l2m_launch_kr,rpg_interest,guild_war_cg,influencer,BR,android,OnePlus 12,mid,true,false
player_0661,inst_903152,2024-10-11T16:00:00.000Z,l2m_broad_sea,broad_male_25_44,pvp_highlight,meta_ads,BR,android,Pixel 8,low,true,false
player_0662,inst_796910,2024-10-18T22:00:00.000Z,l2m_broad_sea,rpg_interest,pvp_highlight,tiktok,KR,ios,iPhone 14,high,true,false
player_0663,inst_498561,2024-10-19T22:00:00.000Z,l2m_brand_global,high_spender_lal,pvp_highlight,unity_ads,TW,ios,iPhone 14,high,true,true
player_0664,inst_589526,2025-01-03T03:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gacha_reveal,meta_ads,RU,ios,iPad Pro 12.9,high,true,false
player_0665,inst_113386,2024-11-05T23:00:00.000Z,l2m_brand_global,high_spender_lal,guild_war_cg,google_uac,TH,ios,iPhone 13,mid,true,true
player_0666,inst_522160,2025-01-18T13:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gameplay_boss,influencer,DE,android,OPPO Find X7,low,true,true
player_0667,inst_968219,2024-11-16T15:00:00.000Z,l2m_lookalike_jp,new_installer_ret,guild_war_cg,tiktok,JP,ios,iPhone 13,mid,true,false
player_0668,inst_197582,2025-01-13T02:00:00.000Z,l2m_retarget_us,mmorpg_gamers,cinematic_trailer,organic,KR,android,Samsung Galaxy S24,mid,false,false
player_0669,inst_375134,2024-10-23T15:00:00.000Z,l2m_brand_global,mmorpg_gamers,pvp_highlight,tiktok,DE,android,OnePlus 12,low,true,false
player_0670,inst_266538,2024-12-23T16:00:00.000Z,l2m_launch_kr,high_spender_lal,guild_war_cg,google_uac,US,ios,iPhone 15 Pro,low,true,true
player_0671,inst_702556,2024-12-28T11:00:00.000Z,l2m_broad_sea,mmorpg_gamers,guild_war_cg,unity_ads,JP,android,Pixel 8,high,true,true
player_0672,inst_939570,2024-10-27T18:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,pvp_highlight,tiktok,RU,android,Pixel 8,low,true,true
player_0673,inst_398754,2024-10-05T09:00:00.000Z,l2m_launch_kr,high_spender_lal,cinematic_trailer,google_uac,TH,android,Xiaomi 14,low,false,true
player_0674,inst_363196,2025-01-10T15:00:00.000Z,l2m_launch_kr,new_installer_ret,cinematic_trailer,meta_ads,TW,ios,iPhone 15 Pro,low,true,true
player_0675,inst_777872,2024-11-23T02:00:00.000Z,l2m_brand_global,high_spender_lal,pvp_highlight,meta_ads,US,ios,iPhone 14,mid,true,false
player_0676,inst_963669,2024-10-29T10:00:00.000Z,l2m_lookalike_jp,new_installer_ret,pvp_highlight,tiktok,TW,ios,iPhone 14,mid,true,false
player_0677,inst_926981,2024-10-28T23:00:00.000Z,l2m_broad_sea,high_spender_lal,guild_war_cg,google_uac,RU,android,OPPO Find X7,high,true,true
player_0678,inst_206846,2024-10-25T12:00:00.000Z,l2m_retarget_us,broad_male_25_44,pvp_highlight,influencer,DE,android,OnePlus 12,high,true,false
player_0679,inst_656710,2024-10-17T19:00:00.000Z,l2m_retarget_us,high_spender_lal,gameplay_boss,unity_ads,DE,android,Samsung Galaxy S24,high,false,true
player_0680,inst_561266,2025-01-29T05:00:00.000Z,l2m_brand_global,new_installer_ret,gacha_reveal,tiktok,TW,android,Samsung Galaxy S24,mid,true,true
player_0681,inst_829470,2024-10-07T22:00:00.000Z,l2m_broad_sea,high_spender_lal,cinematic_trailer,influencer,KR,android,Samsung Galaxy S24,mid,false,true
player_0682,inst_621852,2025-01-07T19:00:00.000Z,l2m_retarget_us,new_installer_ret,pvp_highlight,meta_ads,TW,android,Samsung Galaxy S24,high,true,true
player_0683,inst_450685,2025-01-20T03:00:00.000Z,l2m_brand_global,new_installer_ret,gacha_reveal,unity_ads,BR,android,OnePlus 12,low,true,false
player_0684,inst_131504,2024-12-01T16:00:00.000Z,l2m_retarget_us,mmorpg_gamers,pvp_highlight,google_uac,JP,ios,iPhone 15 Pro,high,true,false
player_0685,inst_466224,2024-11-17T04:00:00.000Z,l2m_launch_kr,new_installer_ret,gacha_reveal,google_uac,TW,android,Pixel 8,low,true,false
player_0686,inst_658226,2024-11-09T06:00:00.000Z,l2m_lookalike_jp,high_spender_lal,pvp_highlight,tiktok,BR,android,Samsung Galaxy S24,mid,true,true
player_0687,inst_386927,2025-01-19T10:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gameplay_boss,influencer,TH,ios,iPad Pro 12.9,low,true,true
player_0688,inst_628368,2024-12-05T13:00:00.000Z,l2m_brand_global,high_spender_lal,gacha_reveal,tiktok,RU,android,OPPO Find X7,high,false,true
player_0689,inst_356274,2024-11-29T18:00:00.000Z,l2m_video_tw,new_installer_ret,gacha_reveal,tiktok,JP,ios,iPhone 14,low,false,false
player_0690,inst_892025,2024-10-10T05:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,pvp_highlight,tiktok,TW,android,Pixel 8,low,true,true
player_0691,inst_861391,2025-01-14T18:00:00.000Z,l2m_lookalike_jp,rpg_interest,guild_war_cg,organic,KR,ios,iPhone 15 Pro,high,true,true
player_0692,inst_452000,2024-10-04T07:00:00.000Z,l2m_broad_sea,new_installer_ret,gacha_reveal,organic,US,android,Pixel 8,mid,true,false
player_0693,inst_649164,2025-01-30T00:00:00.000Z,l2m_broad_sea,rpg_interest,cinematic_trailer,organic,RU,ios,iPhone 13,mid,true,true
player_0694,inst_962828,2025-01-06T05:00:00.000Z,l2m_brand_global,rpg_interest,gameplay_boss,influencer,JP,ios,iPhone 14,low,true,true
player_0695,inst_979321,2025-01-08T08:00:00.000Z,l2m_brand_global,rpg_interest,guild_war_cg,organic,DE,ios,iPhone 15 Pro,high,true,true
player_0696,inst_552719,2025-01-04T16:00:00.000Z,l2m_retarget_us,high_spender_lal,gacha_reveal,meta_ads,JP,android,Pixel 8,mid,true,true
player_0697,inst_130180,2024-11-27T23:00:00.000Z,l2m_lookalike_jp,rpg_interest,cinematic_trailer,google_uac,TH,ios,iPad Pro 12.9,low,true,false
player_0698,inst_280261,2024-12-26T05:00:00.000Z,l2m_retarget_us,rpg_interest,pvp_highlight,unity_ads,TH,android,Xiaomi 14,mid,true,true
player_0699,inst_773703,2024-10-14T12:00:00.000Z,l2m_launch_kr,rpg_interest,cinematic_trailer,unity_ads,JP,ios,iPhone 15 Pro,mid,true,false
player_0700,inst_499890,2025-01-23T08:00:00.000Z,l2m_video_tw,broad_male_25_44,gacha_reveal,google_uac,BR,android,Xiaomi 14,mid,true,true
player_0701,inst_426689,2024-11-18T16:00:00.000Z,l2m_video_tw,new_installer_ret,guild_war_cg,meta_ads,BR,android,Xiaomi 14,mid,true,true
player_0702,inst_917952,2024-12-04T08:00:00.000Z,l2m_video_tw,new_installer_ret,pvp_highlight,tiktok,RU,ios,iPhone 14,low,false,true
player_0703,inst_891105,2024-12-31T13:00:00.000Z,l2m_broad_sea,new_installer_ret,pvp_highlight,influencer,US,android,OnePlus 12,low,true,true
player_0704,inst_862353,2024-12-14T02:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,cinematic_trailer,meta_ads,BR,android,Xiaomi 14,mid,true,true
player_0705,inst_953978,2024-12-07T00:00:00.000Z,l2m_lookalike_jp,high_spender_lal,gacha_reveal,tiktok,DE,ios,iPhone 14,low,false,true
player_0706,inst_533632,2024-12-02T00:00:00.000Z,l2m_brand_global,high_spender_lal,guild_war_cg,influencer,KR,android,Samsung Galaxy S24,mid,true,true
player_0707,inst_179760,2024-11-26T17:00:00.000Z,l2m_broad_sea,new_installer_ret,guild_war_cg,google_uac,RU,ios,iPhone 14,mid,true,true
player_0708,inst_237045,2025-01-11T13:00:00.000Z,l2m_retarget_us,new_installer_ret,pvp_highlight,meta_ads,TH,ios,iPad Pro 12.9,low,true,true
player_0709,inst_517422,2024-10-07T10:00:00.000Z,l2m_launch_kr,high_spender_lal,pvp_highlight,unity_ads,JP,ios,iPhone 15 Pro,low,true,true
player_0710,inst_892823,2024-12-08T22:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gacha_reveal,unity_ads,RU,ios,iPhone 14,low,true,true
player_0711,inst_938284,2024-12-01T03:00:00.000Z,l2m_broad_sea,new_installer_ret,guild_war_cg,unity_ads,TW,ios,iPhone 14,mid,true,true
player_0712,inst_205140,2024-12-17T21:00:00.000Z,l2m_broad_sea,high_spender_lal,guild_war_cg,meta_ads,US,android,Pixel 8,high,true,true
player_0713,inst_388098,2025-01-26T10:00:00.000Z,l2m_launch_kr,rpg_interest,guild_war_cg,influencer,BR,ios,iPhone 15 Pro,low,false,true
player_0714,inst_601396,2024-12-04T13:00:00.000Z,l2m_retarget_us,new_installer_ret,gacha_reveal,unity_ads,KR,android,Xiaomi 14,mid,true,true
player_0715,inst_860835,2024-12-11T00:00:00.000Z,l2m_retarget_us,broad_male_25_44,cinematic_trailer,organic,KR,ios,iPad Pro 12.9,low,true,true
player_0716,inst_724704,2024-11-08T07:00:00.000Z,l2m_launch_kr,broad_male_25_44,guild_war_cg,meta_ads,RU,ios,iPhone 15 Pro,high,true,true
player_0717,inst_110276,2025-01-11T06:00:00.000Z,l2m_brand_global,rpg_interest,gacha_reveal,unity_ads,TH,android,OnePlus 12,mid,true,true
player_0718,inst_229876,2024-10-06T10:00:00.000Z,l2m_broad_sea,broad_male_25_44,pvp_highlight,tiktok,TW,ios,iPhone 14,high,true,true
player_0719,inst_146495,2024-11-07T13:00:00.000Z,l2m_retarget_us,high_spender_lal,gameplay_boss,influencer,BR,ios,iPhone 15 Pro,mid,true,false
player_0720,inst_880313,2024-12-06T18:00:00.000Z,l2m_brand_global,new_installer_ret,guild_war_cg,organic,US,ios,iPhone 15 Pro,mid,true,true
player_0721,inst_146038,2024-11-08T00:00:00.000Z,l2m_video_tw,broad_male_25_44,gacha_reveal,tiktok,TH,ios,iPad Pro 12.9,mid,false,true
player_0722,inst_873022,2025-01-16T19:00:00.000Z,l2m_video_tw,broad_male_25_44,guild_war_cg,unity_ads,BR,android,OnePlus 12,high,true,true
